Geoname ID,Name
3083145,Trzebiatów
3083453,Tarnówka
3083632,Szprotawa
3083880,Szamocin
3084055,Świeradów-Zdrój
3084060,Świekatowo
3084085,Świdwin
3084224,Sulików
3084300,Sucha Beskidzka
3084415,Strzelce Opolskie
3084527,Straszyn
3084807,Staroźreby
3085187,Sól
3085391,Śmigiel
3085637,Sława
3085941,Sierpc
3086153,Sępólno Krajeńskie
3086206,Ścinawa
3086278,Sąspów
3086760,Rudnik
3087743,Psary
3087847,Przygodzice
3088492,Polanów
3089057,Pietrowice Wielkie
3089238,Piasek
3089507,Pamiątkowo
3089642,Otmuchów
3090553,Nowogród Bobrzański
3090951,Niemodlin
3091153,Nakło
3091605,Mnich
3092490,Malanów
3093066,Łowicz
3093285,Lipnica
3093524,Leszno
3093749,Łeba
3094086,Kwidzyn
3095367,Komprachcice
3096149,Klenica
3096472,Katowice
3096873,Kalisz Pomorski
3096885,Kaliska
3096911,Kalety
3097233,Jemielnica
3097271,Jelcz
3097651,Jankowice Rybnickie
3097871,Ińsko
3098030,Hel
3098556,Grabica
3098871,Góra Świętej Małgorzaty
3098966,Goleniów
3099371,Gierałtowice
3100127,Drezdenko
3100429,Długomiłowice
3101220,Czaniec
3101365,Ciepłowody
3101547,Chrzanów
3101680,Chodzież
3103148,Bobrowniki
3103247,Bledzew
1852385,Nishishinminato
1852607,Shibata
1853174,Sakaiminato
1853338,Sabae
1853564,Ōtsuki
1854371,Okegawa
1855694,Namerikawa
1857560,Matsubase
1858711,Koshima
1858858,Komoro
1859492,Kikuchi
1859730,Kawaguchi
1863293,Hamakita
1863482,Gyōda
1864180,Enzan
1865209,Arai
1865375,Amagi
7536163,Krzczonów
7576143,Nowe Ostrowy
12047625,Maślice Małe
12047645,Kowale-Popiele
3424934,Saint-Pierre
4562768,Barceloneta
4567745,Río Blanco
4567769,Río Cañas Abajo
4567865,Río Lajas
4568403,Toa Alta
281124,Khān Yūnis
281293,Yatmā
283155,An Naşşārīyah
283449,Jīt
283469,Jayyūs
283978,‘Ez Efrayim
3984340,Santa Fe
3984558,Santa Clara
3985035,San Pedro
3985534,San Martin
3985859,San Juan
3986069,San Juan Atezcapan
3986990,El Oro
3988392,Rosarito
3994607,Nuevo Ideal
3995038,Navarrete
109502,Al Jafr
410874,Mizhirah
364949,Um Jar Al Gharbiyya
367544,Sawākin
370481,Merowe
371745,Kutum
371760,Kosti
375192,Jalqani
378493,Ar Rahad
378502,Aroma
6992529,Burri Al Shreef
606141,Forsbacka
2665063,Vansbro
2665487,Vallda
2669772,Täby
2677025,Skurup
2678173,Skärblacka
2680977,Rydaholm
2682570,Rimbo
2683034,Råsunda
2684485,Pålsboda
2686286,Örsundsbro
3177047,Fiano
3177469,Druogno
3177547,Dolo
3177648,Danta
292799,Al Manāmah
1123343,Tagāw-Bāy
1125497,Shwāk
1125896,Shahrak
1131316,Paghmān
1131649,Now Zād
1133616,Mazār-e Sharīf
1133689,Mutā Khān
1138636,Kalakān
1145128,Chimtāl
1145904,Fayrōz Kōh
1422873,Langar
781061,Buçimas
781443,Tepelenë
781578,Skore
781664,Shishtavec
783519,Bujan
3183865,Topojë
3183928,Tapi
3185012,Laç
3185246,Karinë
3185320,Kaçinar
174755,Surenavan
174776,Shatin
174823,Meghri
174980,Yeghegis
174991,Ararat
175006,Agarakadzor
616202,Spandaryan
616488,Lchashen
616657,Goght’
616716,Dzoragyugh
616828,Bagratashen
145872,Cassanguidi
2238655,Quibaxe
3351307,Cahama
9383266,Chinjenje
3427420,Villa Hernandarias
3427439,Villa Escolar
3429157,San Cosme
3429403,Saladas
3429439,Rosario del Tala
3430443,Necochea
3430631,Mojón Grande
3430863,Mar del Plata
3434108,El Espinillo
3435352,Colón
3436370,Alvear
3436433,Aldea San Antonio
3832622,Villa Santa Rosa
3832658,Villa Ojo de Agua
3832785,Villa Castelli
3833391,Uriburu
3834704,Tamberías
3835866,Santiago Temple
3838233,Salta
3841475,Perito Moreno
3843007,Nono
3843803,Monteros
3844933,Maquinchao
3853699,Iruya
3853967,Humahuaca
3854325,Herrera
3854677,Guachipas
3855199,Garza
3856236,Embajador Martini
3856496,El Tío
3859036,Eduardo Castex
3861002,Clodomira
3861666,Charras
3862738,Capitán Bermúdez
3866000,Aluminé
6693230,Villa Santa Rita
6942842,Bella Italia
10172104,Adrogué
12594567,La Colonia
2760652,Zeiselmauer
2760910,Wolfsberg
2760996,Wippenham
2761229,Wildermieming
2761354,Wiener Neudorf
2761416,Weyregg
2761734,Weigelsdorf
2761758,Weiden am See
2762180,Vorderthiersee
2763099,Unterbergla
2763176,Ulrichsberg
2763406,Trausdorf an der Wulka
2764480,Steindorf am Ossiacher See
2764736,Stadl an der Mur
2765139,Sibratsgfäll
2765232,Seewalchen
2765376,Schweinbach
2766542,Sankt Marien
2766615,Sankt Lambrecht
2766636,Sankt Johann in Tirol
2767426,Ries
2767521,Retz
2767605,Reith bei Seefeld
2767606,Reith bei Kitzbühel
2768006,Ramsau am Dachstein
2768180,Raab
2768717,Plankenau
2768728,Plainfeld
2769110,Perchtoldsdorf
2769614,Oberweg
2770071,Oberhart
2770269,Oberdorf im Burgenland
2770479,Nikolsdorf
2770722,Neumarkt im Mühlkreis
2771039,Munderfing
2771582,Mils bei Imst
2772226,Ludmannsdorf
2773691,Kössen
2773698,Korneuburg
2773921,Kloster
2774547,Kematen in Tirol
2774758,Kaprun
2774970,Kaindorf
2775492,Hörtendorf
2775541,Hopfgarten im Brixental
2775571,Holzhausen
2775887,Hochwolkersdorf
2776461,Hetzendorf
2776778,Hartmannsdorf
2777154,Haag am Hausruck
2777196,Gutenstein
2778218,Götzis
2778845,Gars am Kamp
2779380,Frankenburg
2779669,Feldkirchen in Kärnten
2779672,Feldkirchen an der Donau
2780073,Engelhartstetten
2780092,Emmersdorf an der Donau
2780113,Elsbethen
2780553,Ebenfurth
2780607,Dürnkrut
2780859,Dölsach
2780936,Diex
2781085,Debant
2781780,Biedermannsdorf
2781820,Bernstein
2782061,Badersdorf
2782287,Attersee
3217367,Schlaiten
8261469,Unternberg
11593214,Tillmitsch Links der Laßnitz
11862776,Schleben
2063034,Moonta Bay
2068079,Kwinana
2072691,Dongara
2077296,Balhannah
2078451,Seacliff
2143440,Windaroo
2143954,West Pymble
2144756,Wangi Wangi
2145796,Turramurra
2145869,Tuncurry
2145893,Tumbarumba
2148582,Springwood
2149687,Sheffield
2150163,Sawtell
2150216,Sarina
2150679,St Helens
2151513,Riverview
2151718,Research
2154913,Northmead
2155092,Normanhurst
2155424,Newmarket
2155878,Nagambie
2156878,Mornington
2158494,Maudsland
2158744,Margate
2158867,Manly
2159454,Lower Plenty
2161029,Kotara
2161309,Kingston Beach
2161608,Kensington
2161800,Karuah
2162446,Jamberoo
2162658,Inverloch
2163755,Haymarket
2164495,Greenvale
2164601,Greenbank
2165947,Galston
2168579,Donvale
2171168,Coburg
2171271,Clunes
2171707,Chatswood
2171888,Cedar Grove
2171947,Caulfield East
2172192,Carrum
2172797,Cairns
2173099,Burpengary
2177207,Balaclava
2177990,Alton Downs
2178144,Alexandra
2178364,Aberdeen
2205989,Grays Point
2207830,Northbridge
2207908,Darling Point
6621357,Woollahra
6697124,East Lismore
6943554,Nudgee
6943557,Carseldine
7290469,Glenning Valley
7932575,Kurunjang
8298607,Altona North
8310738,Mannering Park
8347718,Ashmont
8347851,Kosciuszko National Park
8347869,Farrer
8347876,Lyneham
8347893,Bellfield
8347909,Jamboree Heights
8347921,Netley
8348019,Croydon Park
8348104,Booie
8348114,Bungalow
8348241,Aberfeldie
8348284,Mount Pleasant
8348410,Rossmoyne
8348422,Bonnyrigg
8348431,Beacon Hill
8348441,Beverly Hills
8348473,Arundel
8348534,Marrara
8348547,New Beith
8348586,Hammondville
8348593,Horningsea Park
8348668,Alawa
8348716,Mayfield East
8348750,Kedron
8348752,Brinsmead
8348806,Hayborough
8348837,Yarrambat
8348921,Rosewater
8348954,Warner
8348989,Gulfview Heights
8349014,Tallai
8349053,Djugun
8349143,Coconut Grove
8349168,Coppabella
8349270,Bayswater
8349307,Griffith
8349319,Rangewood
8349396,Burton
8349421,Orana
8539256,Wyee Point
8580675,Risdon Vale
9885830,Nathan
9957349,Seventeen Mile Rocks
9972602,Berala
9972759,Hornsby Heights
9972831,Mount Lewis
9972968,Wheeler Heights
9973089,Allenby Gardens
9973114,Glenelg East
9973125,Plympton Park
9973329,North Plympton
10056965,Midvale
10056969,Myaree
5211953,Shillington
5213024,South Greensburg
5213167,Southwest Greensburg
5214175,Stiles
5215696,Tionesta
5221875,East Greenwich
5222019,Exeter
5226534,Brookings
5227753,Faulkton
5228673,Huron
5244738,Barron
5250016,Dakota
5251521,Edgar
5253638,Fox Lake
5254218,Germantown
5254298,Gillett
5256908,Horicon
5257163,Hurley
5259502,Lannon
5261457,Madison
5261556,Manawa
5264870,North La Crosse
5267776,Port Washington
5268010,Prairie du Sac
5279098,Williams Bay
5279285,Wind Lake
5290925,Corona de Tucson
5311414,Rio Verde
5316428,Surprise
5317170,Thatcher
5322551,Agoura
5322850,Albany
5325371,Avila Beach
5325866,Baldwin Park
5326561,Bay Point
5327319,Bell Gardens
5327550,Benicia
5328724,Biola
5332251,Buttonwillow
5332963,Callender
5338703,Colma
5350937,Fresno
5352423,Glendale
5352875,Golden Hills
5357731,Home Gardens
5358539,Hughson
5359488,Inglewood
5364134,La Verne
5364741,Lake of the Pines
5364753,Lakeport
5367308,Littlerock
5369568,Madera
5376831,Newcastle
5377985,Northridge
5378529,Oakhurst
5378763,Oceano
5381320,Parkwood
5381515,Patterson
5383600,Planada
5388867,Rosemead
5392323,San Luis Obispo
5393388,Santa Ynez
5397227,Soulsbyville
5400877,Taft
5403022,Torrance
5403676,Truckee
5406567,Visalia
5410943,Yosemite Lakes
5412939,Bayfield
5416322,Castle Pines
5417598,Colorado Springs
5422018,Florence
5422557,Fruitvale
5422853,Genesee
5428534,Lincoln Park
5432105,Mountain Village
5437682,San Luis
5445194,Colby
5445636,Hugoton
5446185,Plains
5456049,Aztec
5464806,Deming
5476799,Lordsburg
5486551,Radium Springs
5486761,Ranchos de Taos
5494507,Tierra Amarilla
5495292,Truth or Consequences
5496046,Upper Fruitland
5516368,Anthony
5521711,Fort Clark Springs
5525042,Levelland
5530555,Shamrock
5530932,Socorro
5539097,Fillmore
5544402,Orangeville
5550372,West Bishop
5550579,Indian Hills
5571109,Shasta Lake
5577350,Gilcrest
5596475,Idaho Falls
5597955,Kuna
5607916,Soda Springs
5611375,Wallace
5645454,Clinton
5646101,Conrad
5648657,Dillon
5676740,Scobey
5688025,Bismarck
5690366,Mandan
5690627,Mott
5693294,Arthur
5718492,Cedar Mill
5722917,Depoe Bay
5735549,La Pine
5738222,Lowell
5741683,Mount Hood Village
5747882,Redmond
5755674,Sweet Home
5757506,Tualatin
5758566,Veneta
5780993,Salt Lake City
5785933,Asotin
5786429,Basin City
5789342,Cashmere
5789817,Chehalis
5789826,Chelan
5790756,Connell
5794245,Federal Way
5795988,Granite Falls
5804693,Newport
5804915,North Bend
5805815,Orchards
5808834,Rosedale
5814616,Vancouver
5814916,Walla Walla
5821086,Cheyenne
5835178,Pinedale
5856759,Ka‘a‘awa
5858289,Butte
5869956,Nikiski
5875173,Sterling
5877389,Valdez
5878102,Willow
6332428,East Harlem
6930979,Village of Campton Hills
6957263,Kapolei
7257361,Deep River Center
7257798,Branford Center
7258780,West Falls Church
7258945,Saugerties South
7259226,Woodside East
7259775,Fort Polk North
7260490,New Port Richey East
7261421,Helena Valley Northeast
7261991,North Lakeport
7262464,Vincent
7262635,Sunnyside-Tahoe City
8479428,Picnic Point
8605012,Elmendorf Air Force Base
8605042,Shoal Creek
11979238,Central City
12524577,Montura
3440580,Santa Catalina
3441577,Montes
3441674,Migues
3442206,Juan L. Lacaze
3442233,José Batlle y Ordóñez
1215694,Zomin Shaharchasi
1216187,Shahrisabz
1217035,Qorovulbozor
1512986,Piskent
1513957,Hazorasp
3628488,San Carlos de Río Negro
3640324,Guama
3645532,Ciudad Bolívar
305681,Kumluca
307211,Serinhisar
307324,Kızılcadağ
308776,Kavaklıdere
309134,Karkamış
311704,İdil
311903,Horsunlu
312416,Hasköy
313130,Aydınlar
314262,Gökdere
314339,Gökçedağ
314350,Gökçebağ
314434,Göçbeyli
314635,Gencek
315081,Eymirli
315515,Erdemli
317332,Delice
317343,Deliçay
318227,Çobanlar
318849,Çemişgezek
319414,Çardak
321733,Bayramiç
321772,Bayır
322077,Balpayam
322817,İbradı
323736,Aralık
323786,Ankara
324678,Akıncılar
738251,Uzunköprü
738662,Tosya
739438,Söğütalan
739574,Şiran
740462,Şabanözü
740560,Piraziz
740729,Pamukova
741385,Mustafakemalpaşa
741855,Lüleburgaz
742164,Kurşunlu
742686,Köprübaşı
742704,Konuralp
743166,Kırklareli
743367,Kılıç
743633,Kaynarca
744168,Karamürsel
744560,Karabulduk
745308,Yarhisar
745364,İkizce
745672,Güzelkent
746107,Perşembe
747340,Esenler
747965,Doğruyol
748048,Dodurga
748638,Darıca
749857,Çamlıbel
749876,Camili
751371,Babaeski
751737,Aşağı Irmaklar
751949,Ardeşen
752429,Akmeşe
6620290,Turgutreis
6955677,Çankaya
7602506,Alapi Village
7552914,Nangan
152265,Mwanga
152632,Muheza
153384,Mlimba
153772,Misasi
154566,Matui
154654,Masumbwe
156312,Kwakoa
158179,Katerero
158324,Kiratu
160892,Bunda
877471,Nyangao
877998,Mbinga
878184,Lulindi
878223,Luchingu
687517,Zavetnoye
688297,Yavkyne
689868,Verkhniy Rohachyk
690116,Velykyi Liubin
691634,Ternovka
691654,Ternavka
691999,Sievierodonetsk
693330,Sofiyivka
693403,Smotrych
693796,Synelnykove
694701,Sekretarivka
695326,Rozhyshche
695365,Rivne
695970,Pyatikhatka
696821,Podvirne
697624,Perovo
697628,Perkivtsi
697677,Peresadivka
698247,Oster
698510,Olshanske
698692,Okhotnikovo
698929,Novi Petrivtsi
699311,Novopskov
699360,Novopetrivka
699549,Novoivanovka
699753,Novhorod-Siverskyi
700019,Nizhnegorskiy
700590,Muskatnoye
700613,Muravlivka
701305,Mezhova
701360,Oleksiyvka
701768,Marshyntsi
701912,Manchenky
702608,Lukovytsya
702737,Lozove
702989,Lyptsi
704293,Krasnoyarskoye
704915,Korop
704968,Korets
705537,Kobolchyn
705626,Klishkivtsi
706335,Kholmy
706914,Komysh-Zorya
707190,Kalynivske
707544,Ishun’
707559,Irshava
708185,Hrebenyky
709540,Dubno
709611,Drohobych
709636,Drachyntsi
709995,Dmitrovka
710035,Myrnohrad
710071,Desna
710473,Chyhyryn
710670,Chernozemnoye
710950,Voskresenka
712349,Berezyne
712451,Berdyansk
712576,Inkerman
712861,Bar
713504,Amvrosiivka
793657,Malynivka
6559559,Horishni Plavni
6974509,Kashtanovoye
7037529,Zhuravli
7040008,Kashtany
8998638,Ivanovka
10172822,Aviatorske
11564319,Tsentralne
225797,Zombo
226727,Rakai
229911,Lugazi
235293,Alebtong
8051533,Kitamilo
4050006,Delhi Hills
4054866,Cherokee
4055045,Childersburg
4066065,Hanceville
4066661,Hayneville
4090684,Smiths Station
4092671,Sylacauga
4093399,Theodore
4110100,Eudora
4110233,Fairfield Bay
4112110,Gassville
4113607,Hamburg
4115578,Hughes
4116400,Jasper
4120508,Marianna
4123037,Mountain Home
4125388,Paragould
4134871,Vilonia
4141363,Bear
4142841,Harrington
4146830,Bay Hill
4147247,Belle Isle
4148411,Boca Raton
4150517,Century
4155529,Flagami
4155996,Fort Myers Beach
4156018,Fort Pierce
4156340,Fruitville
4156752,Gifford
4157467,Greenacres City
4158700,Hillsboro Beach
4161438,Lakeland
4161625,Lauderhill
4161957,Lighthouse Point
4163129,Madeira Beach
4163248,Malone
4167348,Oviedo
4168630,Pinellas Park
4168985,Polk City
4169060,Ponte Vedra Beach
4170896,Saint Augustine Beach
4172557,Sewall's Point
4172602,Shady Hills
4174059,Steinhatchee
4174518,Surfside
4174600,Sweetwater
4174861,Tavares
4175117,The Hammocks
4175391,Timber Pines
4178215,Whitfield
4190744,Darien
4191768,Doraville
4192627,East Griffin
4199694,Hawkinsville
4199778,Hazlehurst
4210099,Morgan
4212888,Norcross
4212992,North Decatur
4225309,Suwanee
4230259,West Point
4237717,Edwardsville
4239368,Germantown
4239773,Grayville
4245045,Mount Olive
4246659,Paris
4260210,Lawrence
4260329,Liberty
4262045,New Albany
4264592,Seelyville
4266586,Washington
4269872,Concordia
4270460,Douglass
4271358,Fairway
4273226,Howard
4275586,Minneapolis
4911600,Skokie
4915545,Washington
4920664,Geneva
4921690,Hudson Lake
4922562,Lakes of the Four Seasons
4923210,Marion
4923747,Montpelier
4924538,Osceola
4927017,Sweetser
4927449,Union City
4928354,Winfield
4929476,Avon
4930956,Boston
4931108,Boxford
4933989,Cotuit
4936792,Fiskdale
4938836,Hanover
4940190,Hyannis
4941635,Lancaster
4942021,Lincoln
4945936,Norwell
4949245,Rutland
4954677,Webster
4955247,Westminster
4955472,White Island Shores
4956545,Albion
4956815,Appleton
4959521,Buckfield
4960682,Charleston
4961518,Cornville
4968688,Kenduskeag
4969280,Lebanon
4975157,Phippsburg
4984565,Auburn Hills
4985530,Beechwood
4985887,Beulah
4989304,Coleman
4992304,Evart
4993326,Frankfort
4993981,Gladstone
4994154,Goodrich
4994851,Grosse Ile
4995468,Hartford
4997698,Jonesville
5000334,Luna Pier
5000843,Marcellus
5000873,Marine City
5003132,Muskegon
5005954,Plainwell
5006233,Port Huron
5007585,Roscommon
5008920,Sandusky
5011316,Stony Point
5011761,Sylvan Lake
5011973,Tecumseh
5015688,Ypsilanti
5016051,Albertville
5016917,Avon
5024044,Deephaven
5027943,Gilbert
5028259,Goodview
5029952,Hermantown
5032963,Keewatin
5039332,Nisswa
5040936,Paynesville
5043752,Roseau
5046038,Sauk Rapids
5051893,Warroad
5053135,Winnebago
5053358,Woodbury
5055742,Kahoka
5056381,Mound City
5058560,Casselton
5058868,Devils Lake
5060162,Lisbon
5063342,Aurora
5068725,Fremont
5068818,Fullerton
5073125,Milford
5074969,Pender
5077237,Saint Paul
5085382,Derry Village
5085564,Dublin
5086765,Grafton
5090375,North Haverhill
5093469,Tamworth
5096049,Brookdale
5096867,Concordia
5099129,Ho-Ho-Kus
5100246,Lake Telemark
5100269,Lakehurst
5101334,Montclair
5101962,Northfield
5102922,Princeton
5103301,River Edge
5103354,Robbinsville
5106262,West Freehold
5107075,Altamont
5107771,Baldwin Harbor
5111745,Castleton-on-Hudson
5113565,Constantia
5114128,Crompond
5114731,Deer Park
5115843,East Flatbush
5116169,Eatons Neck
5116602,Endicott
5117694,Fort Plain
5119416,Greenwich
5120752,Highland Falls
5121026,Hollis
5123356,Kiantone
5124087,Lawrence
5125461,Lowville
5125817,Manorville
5126550,Melrose
5127043,Miller Place
5127368,Montrose
5127744,Mount Kisco
5128241,Muttontown
5128577,New Windsor
5130672,Patchogue
5134203,Rockville Centre
5134696,Rye Brook
5138022,Shirley
5138704,Sound Beach
5139399,Saint Bonaventure
5140221,Sunnyside
5140945,Throgs Neck
5143279,Warrensburg
5143832,West Hempstead
5144698,Wilson
5145034,Woodrow
5145607,Alliance
5146831,Bedford
5147784,Boardman
5148115,Brecksville
5150851,Columbiana
5153420,Euclid
5154905,Fostoria
5156513,Greenwich
5157064,Hartville
5158404,Independence
5160783,Lima
5161539,Macedonia
5162297,McDonald
5163469,Morgandale
5165087,Norton
5166177,Parma
5168451,Rockford
5172589,South Russell
5172710,Spencerville
5174358,Troy
5174550,Twinsburg
5175865,Warren
5176023,Wellington
5176047,Wellsville
5176378,West Salem
5177945,Albion
5178228,Ambridge
5178612,Ashley
5179911,Ben Avon
5182534,Butler
5183791,Cetronia
5188793,Enola
5189308,Falls Creek
5189377,Farrell
5189445,Fellsburg
5192391,Halfway House
5194369,Houston
5195416,Jersey Shore
5197190,Larksville
5197732,Lenape Heights
5200055,Martinsburg
5201688,Monongahela
5201801,Montoursville
5204432,Oley
5207263,Prospect
5207728,Reading
5207989,Reinholds
4346978,Adamstown
4352815,Davidsonville
4358790,Hurlock
4359377,Jefferson
4359694,Keedysville
4359981,Kingstown
4360345,Largo
4361831,Maryland City
4362001,Mayo
4362344,Middle River
4365387,Pikesville
4366919,Riverdale Park
4370366,Stevensville
4375349,Aurora
4380145,Carrollton
4382491,Cottleville
4382559,Country Club Hills
4382561,Country Club Village
4383778,Des Peres
4391812,Independence
4392445,Jennings
4401618,Oakville
4402178,Overland
4403182,Piedmont
4405516,Rich Hill
4407617,Sappington
4413802,Waynesville
4429484,Helena
4433016,Latimer
4434663,Madison
4434850,Mantachie
4440572,Pearl River
4449055,Tutwiler
4455999,Biltmore Forest
4459120,Canton
4459135,Cape Carteret
4460364,Cherokee
4461169,Coats
4463053,Davidson
4463523,Denver
4465711,Fairview
4470778,Hickory
4478090,Marshall
4479891,Mocksville
4481682,New Bern
4487761,Rhodhiss
4490510,Sawmills
4490533,Saxapahaw
4490858,Seven Lakes
4496508,Valley Hill
4499850,Woodfin
4500458,Absecon
4501360,Country Lake Estates
4503544,Penns Grove
4503548,Pennsauken
4506474,Beverly
4508204,Centerville
4512821,Glouster
4516989,Logan
4519510,New Concord
4523190,Saint Bernard
4525137,South Zanesville
4531760,Burns Flat
4533738,Clinton
4538577,Henryetta
4547684,Pawnee
4551408,Skiatook
4551915,Spencer
4552740,Taloga
4554800,Watonga
4556165,Yukon
4559639,Midway
4559983,New Oxford
4560233,Parkside
4561233,Shrewsbury
4561530,Stonybrook
4578047,Fairfax
4578737,Florence
4579484,Gantt
4586628,McColl
4589387,North Charleston
4590413,Pamplico
4590476,Parker
4597044,South Congaree
4599440,Utica
4601475,Woodfield
4614843,Colonial Heights
4636463,Lexington
4645099,New Hope
4647992,Park City
4664218,Unionville
4666202,Waverly
4670582,Alvarado
4671895,Bacliff
4677412,Buna
4678322,Calvert
4678565,Camp Swift
4680258,César Chávez
4685160,Danbury
4686163,Dickinson
4687635,Early
4690506,Fifth Street
4695938,Hamilton
4697988,Hitchcock
4702828,Keller
4704655,Lake Kiowa
4706161,Liberty Hill
4711212,Midway North
4713351,Muenster
4722065,Redwood
4722668,Richland Hills
4723734,Rollingwood
4724966,Saint Jo
4725484,Saint Paul
4741196,Westlake
4746664,Bensley
4748726,Brandermill
4752031,Charlottesville
4752994,Clarksville
4753635,Collinsville
4756955,East Hampton
4757667,Emory
4757734,Enon
4761008,Glasgow
4765594,Independent Hill
4772927,Middletown
4786667,South Riding
4797575,Augusta
4804563,Dunbar
4813389,Lubeck
4816186,Mullens
4822313,Sistersville
4826648,Webster Springs
4828382,Franklin
4833108,Clyde
4833425,East Haven
4835461,Groton
4837278,Killingly Center
4839366,New Haven
4841463,Ridgefield
4842488,Salem
4843811,Stratford
4847027,Aplington
4850962,Centerville
4853423,Davenport
4853551,De Witt
4868620,Nevada
4870988,Peosta
4872752,Remsen
4877466,State Center
4881322,West Burlington
4885418,Bradley
4885961,Bull Valley
4886117,Bushnell
4889959,Dixon
4893384,Galena
4893755,Gilman
4895688,Herscher
4896336,Homer Glen
4899471,Le Roy
4901663,McHenry
4905265,Palos Park
4906641,Prairie Grove
4916003,West Garfield Park
4916311,Wheeling
4920423,Fort Wayne
4920512,Fremont
663715,Valea Largă
664007,Vadu Izei
664020,Vădeni
664189,Urca
664212,Arini
664675,Traian
664680,Traian
665010,Târgu Jiu
665295,Telec
665642,Tăbărăști
665736,Surdila-Greci
665839,Suciu de Sus
666050,Stoileşti
666072,Stoenești
666504,Şoldanu
666863,Sârbeni
666946,Sânsimion
666964,Sânpaul
667504,Secaş
667670,Schitu
667676,Văleni
668049,Sărata
668119,Samarineşti
668210,Salcia
668553,Rovine
668671,Roșcani
668840,Râşca
668986,Remetea
668997,Reghin
669008,Rediu
669071,Răzvani
669098,Răuseni
669348,Răcoasa
669444,Putineiu
669480,Stănești
669883,Popeşti
670166,Pogonele
670178,Pogana
670370,Pochidia
670474,Ploieşti
670477,Ploieștiori
670634,Piscu Nou
670803,Pildești
671131,Perieni
671246,Pătuleni
671323,Parța
671443,Paltin
671610,Otelec
671757,Orăştie
671771,Optaşi
672045,Obrejița
672246,Nicoreşti
672331,Nehoiu
672658,Munteni
673215,Mândrești
673893,Mărăcineni
674003,Malovăţ
674038,Malaia
674059,Măieruş
674099,Măguri
674340,Luncoiu de Jos
674523,Luizi-Călugăra
674668,Livadea
675254,Jidoștița
675365,Izvoarele Sucevei
675909,Hurezani
676094,Hodoşa
676625,Gruia
676802,Grăjdana
676816,Grădiştea
676858,Gostinu
676881,Goruia
676969,Goicea
677143,Giuleşti
677234,Gârbova
677382,Ghimbav
677426,Ghermănești
677466,Gheorghe Doja
677554,Găzărie
677582,Garvăn
677738,Găgeni
677754,Furtunești
677769,Furculești
677882,Frumosu
678467,Falcău
678481,Făgeţelu
678978,Drăgăşani
679716,Darova
679765,Dăneasa
679769,Dănciuleşti
679792,Dămăcușeni
680050,Cucerdea
680127,Crivești
680171,Cristeștii Ciceului
680709,Corocăiești
680953,Conțești
681185,Cocu
681517,Cârţişoara
681669,Cioranii de Jos
682173,Cheț
682428,Cenad
682549,Cătina
682685,Carei
682700,Cărbunari
682729,Caransebeş
682926,Calomfirești
683371,Buhalnița
683396,Buești
683398,Buduslău
683447,Budeşti
683543,Bucovăţ
683612,Brusturi
683773,Brazi
683791,Bratovoești
683859,Braniştea
683922,Brăeşti
683959,Brădeşti
684170,Boroşneu Mare
684187,Borlova
684698,Bâscenii de Jos
684750,Bârseşti
684997,Berislăveşti
685066,Berchișești
685185,Beica de Jos
685325,Barticești
685337,Bârgăuani
685630,Băleni Sârbi
685747,Bajura
685991,Băbana
686281,Apaţa
686589,Aiudul de Sus
686615,Agrieș
686648,Afumaţi
7576007,Dorna-Arini
784352,Vladimirovac
784764,Umka
784873,Trstenik
785062,Titel
785615,Sremčica
787164,Pavliš
788073,Međa
788771,Lazarevac
790015,Inđija
3525675,Laguna de Farfán
3526355,Juchitepec
3526450,Joquicingo
3526505,Jilotepec
3526593,Jáltipan de Morelos
3526607,Xalostoc
3526665,Ixtlán de Juárez
3526667,Ixtlahuaca
3526698,Ixtacomitán
3526715,San Francisco Ixhuatan
3526888,Huitiupán
3526915,Huiloapan de Cuauhtémoc
3526986,Huaxcaleca
3527186,Gutiérrez Zamora
3527946,El Vergel
3528549,El Palmar
3529090,Corralero
3529625,Dzununcán
3529654,Dzilam González
3529886,Cunduacán
3529907,Santiago Cuixtla
3529980,Cuautlapán
3530116,San Luis Coyotzingo
3530532,Santa Maria Coatepec
3530563,Coacoyula de Álvarez
3531068,Chaucingo
3531194,Chalma
3531221,Chahuite
3531679,Kancabchén
3531874,Cacaté
3531885,Cacalotenango
3532146,San Vicente Boquerón
3532895,San Miguel Ameyalco
3533022,Alpoyeca
3533047,San Miguel Almaya
3533408,Achotal de Moreno
3533503,Abasolo del Valle
3533505,Abasolo
3761693,Tlaltetelco (San Miguel Tlaltetelco)
3800327,Quinicuena
3800458,Sitio de Xitlapehua
3800640,San Miguel Figueroa
3800706,Santiago Yosondúa
3801016,Santa Cruz de Bravo
3801405,San Juan Petlapa
3802066,El Tortuguero
3802235,Poblado C-11 José María Morelos y Pavón
3802278,Libertad
3802279,La Lucha
3802619,Arroyo Hondo Abejonal
3813689,Francisco I. Madero
3814150,Teltipán de Juárez
3814300,El Capulín
3814325,San Lorenzo Sayula
3815153,Los Reyes Quiahuixtlan
3815423,San Jorge Tezoquipan
3815741,El Jardín
3816461,Lázaro Cárdenas
3816572,Nuevo León
3816580,Presidente Echeverría (Laja Tendida)
3816987,Texcaltic
3817367,Huitzoltepec
3818672,El Mirador
3818734,Santa María Nepopualco
3818748,Tlacamilco
3818770,Miravalles
